Partner ID,Week Start,Active_Days,Consistency Bonus,Month
1621719,2019-03-11,7,10,2019-03
1621719,2019-03-18,3,0,2019-03
1621719,2019-03-25,5,10,2019-03
1621719,2019-04-01,2,0,2019-04
1621972,2019-01-14,4,0,2019-01
1621972,2019-01-21,1,0,2019-01
1621972,2019-02-04,4,0,2019-02
1621972,2019-02-11,2,0,2019-02
1622160,2019-02-11,4,0,2019-02
1622462,2019-01-21,6,10,2019-01
1622462,2019-01-28,3,0,2019-01
1622622,2018-12-31,6,10,2018-12
1622622,2019-01-07,2,0,2019-01
1622622,2019-01-14,3,0,2019-01
1622622,2019-01-21,2,0,2019-01
1623037,2018-12-31,4,0,2018-12
1623037,2019-01-07,6,10,2019-01
1623037,2019-01-14,5,10,2019-01
1623037,2019-01-21,4,0,2019-01
1623037,2019-01-28,4,0,2019-01
1623037,2019-02-04,6,10,2019-02
1623037,2019-02-11,7,10,2019-02
1623037,2019-02-18,5,10,2019-02
1623037,2019-04-01,3,0,2019-04
1623037,2019-04-08,4,0,2019-04
1623037,2019-04-15,3,0,2019-04
1623037,2019-04-22,1,0,2019-04
1623195,2018-12-31,6,10,2018-12
1623195,2019-01-07,2,0,2019-01
1623195,2019-01-14,6,10,2019-01
1624426,2019-02-04,2,0,2019-02
1625232,2019-04-29,1,0,2019-04
1635428,2018-12-31,4,0,2018-12
1635428,2019-01-07,7,10,2019-01
1635428,2019-01-14,7,10,2019-01
1635428,2019-01-21,2,0,2019-01
1635482,2019-02-11,7,10,2019-02
1635482,2019-02-18,6,10,2019-02
1635482,2019-02-25,7,10,2019-02
1635482,2019-03-25,4,0,2019-03
1635482,2019-04-01,4,0,2019-04
1635737,2019-01-14,1,0,2019-01
1635801,2019-04-01,2,0,2019-04
1635801,2019-04-15,1,0,2019-04
1635974,2018-12-31,5,10,2018-12
1635974,2019-01-07,3,0,2019-01
1635974,2019-01-14,1,0,2019-01
1636572,2019-01-07,4,0,2019-01
1636800,2019-01-14,3,0,2019-01
1636800,2019-01-21,1,0,2019-01
1636825,2018-12-31,3,0,2018-12
1636825,2019-01-07,5,10,2019-01
1636825,2019-01-14,2,0,2019-01
1636825,2019-01-21,2,0,2019-01
1636825,2019-04-01,1,0,2019-04
1637321,2018-12-31,4,0,2018-12
1637321,2019-01-07,3,0,2019-01
1637321,2019-01-14,5,10,2019-01
1637321,2019-04-15,2,0,2019-04
1637580,2018-12-31,5,10,2018-12
1637580,2019-01-07,2,0,2019-01
1637910,2019-01-14,2,0,2019-01
1637910,2019-01-21,3,0,2019-01
1637910,2019-01-28,4,0,2019-01
1638181,2018-12-31,3,0,2018-12
1638181,2019-01-07,7,10,2019-01
1638181,2019-01-14,3,0,2019-01
1638181,2019-01-21,4,0,2019-01
1638181,2019-01-28,4,0,2019-01
1638181,2019-02-25,5,10,2019-02
1638181,2019-03-04,2,0,2019-03
1638181,2019-03-11,2,0,2019-03
1638181,2019-03-25,1,0,2019-03
1638181,2019-04-01,1,0,2019-04
1639632,2018-12-31,2,0,2018-12
1639632,2019-01-07,4,0,2019-01
1639632,2019-01-14,3,0,2019-01
1639632,2019-01-21,7,10,2019-01
1639632,2019-01-28,5,10,2019-01
1639632,2019-02-04,6,10,2019-02
1639632,2019-02-11,6,10,2019-02
1639632,2019-02-18,6,10,2019-02
1639632,2019-02-25,7,10,2019-02
1639632,2019-03-04,5,10,2019-03
1639632,2019-03-11,7,10,2019-03
1639632,2019-03-18,4,0,2019-03
1639632,2019-03-25,7,10,2019-03
1639632,2019-04-01,4,0,2019-04
1639632,2019-04-08,6,10,2019-04
1639632,2019-04-15,5,10,2019-04
1639632,2019-04-22,5,10,2019-04
1639632,2019-04-29,2,0,2019-04
1648887,2018-12-31,2,0,2018-12
1648887,2019-01-14,4,0,2019-01
1648887,2019-01-21,5,10,2019-01
1648887,2019-01-28,1,0,2019-01
1648887,2019-02-04,1,0,2019-02
1648887,2019-02-25,4,0,2019-02
1648887,2019-03-04,2,0,2019-03
1648887,2019-03-11,4,0,2019-03
1648887,2019-03-18,2,0,2019-03
1648887,2019-03-25,2,0,2019-03
1648895,2019-04-22,2,0,2019-04
1649066,2018-12-31,3,0,2018-12
1649066,2019-01-07,6,10,2019-01
1649066,2019-01-14,5,10,2019-01
1649066,2019-01-21,4,0,2019-01
1649066,2019-04-08,2,0,2019-04
1649066,2019-04-15,1,0,2019-04
1649088,2018-12-31,3,0,2018-12
1649088,2019-01-07,4,0,2019-01
1649088,2019-01-14,4,0,2019-01
1649088,2019-01-21,5,10,2019-01
1649088,2019-01-28,1,0,2019-01
1649088,2019-02-04,2,0,2019-02
1649579,2019-03-25,1,0,2019-03
1649579,2019-04-01,1,0,2019-04
1649579,2019-04-08,4,0,2019-04
1649579,2019-04-15,1,0,2019-04
1649579,2019-04-22,3,0,2019-04
1649579,2019-04-29,1,0,2019-04
1650450,2018-12-31,5,10,2018-12
1650450,2019-01-07,2,0,2019-01
1659785,2018-12-31,5,10,2018-12
1659785,2019-01-07,6,10,2019-01
1659785,2019-01-14,7,10,2019-01
1659785,2019-01-21,5,10,2019-01
1659785,2019-02-04,1,0,2019-02
1659785,2019-02-18,4,0,2019-02
1659785,2019-02-25,1,0,2019-02
1659785,2019-04-01,1,0,2019-04
1659785,2019-04-08,1,0,2019-04
1659785,2019-04-15,3,0,2019-04
1659785,2019-04-22,6,10,2019-04
1661046,2018-12-31,5,10,2018-12
1661046,2019-01-07,5,10,2019-01
1661046,2019-01-21,3,0,2019-01
1661046,2019-01-28,5,10,2019-01
1661046,2019-02-04,5,10,2019-02
1661046,2019-02-18,4,0,2019-02
1661046,2019-02-25,5,10,2019-02
1661046,2019-03-04,4,0,2019-03
1661046,2019-03-11,7,10,2019-03
1661046,2019-03-18,2,0,2019-03
1661082,2019-01-07,3,0,2019-01
1661082,2019-01-14,4,0,2019-01
1661082,2019-01-21,5,10,2019-01
1661163,2018-12-31,1,0,2018-12
1661163,2019-01-07,3,0,2019-01
1661163,2019-01-14,4,0,2019-01
1661176,2019-01-28,3,0,2019-01
1661176,2019-02-04,2,0,2019-02
1661345,2019-04-15,1,0,2019-04
1661345,2019-04-22,3,0,2019-04
1661511,2018-12-31,2,0,2018-12
1661511,2019-01-07,7,10,2019-01
1661511,2019-01-14,7,10,2019-01
1661511,2019-01-21,7,10,2019-01
1661511,2019-01-28,3,0,2019-01
1661511,2019-02-04,1,0,2019-02
1661567,2019-04-15,3,0,2019-04
1661567,2019-04-22,4,0,2019-04
1661567,2019-04-29,2,0,2019-04
1662072,2018-12-31,1,0,2018-12
1662072,2019-01-07,4,0,2019-01
1662072,2019-01-14,4,0,2019-01
1662072,2019-01-21,5,10,2019-01
1662072,2019-01-28,2,0,2019-01
1662072,2019-02-04,1,0,2019-02
1662072,2019-02-18,2,0,2019-02
1662072,2019-04-01,1,0,2019-04
1663074,2018-12-31,2,0,2018-12
1663074,2019-01-07,2,0,2019-01
1663074,2019-01-14,1,0,2019-01
1663074,2019-01-21,1,0,2019-01
1663074,2019-01-28,2,0,2019-01
1663074,2019-03-25,2,0,2019-03
1663074,2019-04-01,2,0,2019-04
1672605,2018-12-31,3,0,2018-12
1672605,2019-01-07,1,0,2019-01
1679145,2018-12-31,1,0,2018-12
1679167,2018-12-31,2,0,2018-12
1679167,2019-01-14,3,0,2019-01
1679167,2019-02-25,4,0,2019-02
1679167,2019-03-04,4,0,2019-03
1679167,2019-03-11,1,0,2019-03
1679167,2019-03-25,5,10,2019-03
1679167,2019-04-01,2,0,2019-04
1679167,2019-04-08,4,0,2019-04
1679167,2019-04-15,2,0,2019-04
1679167,2019-04-22,5,10,2019-04
1679167,2019-04-29,1,0,2019-04
1679288,2018-12-31,5,10,2018-12
1679288,2019-01-07,6,10,2019-01
1679288,2019-01-14,7,10,2019-01
1679288,2019-01-21,2,0,2019-01
1679288,2019-02-11,3,0,2019-02
1679677,2019-01-14,4,0,2019-01
1679677,2019-01-21,1,0,2019-01
1679814,2018-12-31,3,0,2018-12
1679814,2019-01-07,2,0,2019-01
1679814,2019-01-28,1,0,2019-01
1679814,2019-04-15,6,10,2019-04
1679814,2019-04-22,3,0,2019-04
1681083,2018-12-31,4,0,2018-12
1687147,2018-12-31,4,0,2018-12
1687147,2019-01-07,6,10,2019-01
1687147,2019-01-14,7,10,2019-01
1687147,2019-01-21,2,0,2019-01
1687860,2018-12-31,3,0,2018-12
1687860,2019-01-07,2,0,2019-01
1688156,2018-12-31,4,0,2018-12
1688156,2019-01-07,7,10,2019-01
1688156,2019-01-14,7,10,2019-01
1688156,2019-01-21,6,10,2019-01
1688156,2019-01-28,1,0,2019-01
1688182,2018-12-31,6,10,2018-12
1688182,2019-01-07,3,0,2019-01
1688851,2018-12-31,3,0,2018-12
1688851,2019-01-07,2,0,2019-01
1688939,2019-04-08,5,10,2019-04
1688939,2019-04-15,4,0,2019-04
1688939,2019-04-22,5,10,2019-04
1696419,2018-12-31,1,0,2018-12
1696951,2018-12-31,3,0,2018-12
1696951,2019-01-07,6,10,2019-01
1696951,2019-01-14,6,10,2019-01
1696951,2019-01-21,4,0,2019-01
1696951,2019-01-28,7,10,2019-01
1696951,2019-02-04,4,0,2019-02
1697008,2019-01-28,7,10,2019-01
1697008,2019-02-04,1,0,2019-02
1697008,2019-02-18,2,0,2019-02
1697008,2019-03-11,4,0,2019-03
1697219,2018-12-31,4,0,2018-12
1697219,2019-01-14,5,10,2019-01
1697219,2019-01-21,6,10,2019-01
1697324,2018-12-31,3,0,2018-12
1697324,2019-01-07,1,0,2019-01
1697488,2018-12-31,5,10,2018-12
1697488,2019-01-07,6,10,2019-01
1697488,2019-01-14,7,10,2019-01
1697488,2019-01-21,6,10,2019-01
1697488,2019-01-28,6,10,2019-01
1697488,2019-02-04,6,10,2019-02
1697488,2019-02-11,7,10,2019-02
1697488,2019-02-18,7,10,2019-02
1697488,2019-02-25,2,0,2019-02
1697488,2019-04-08,2,0,2019-04
1697488,2019-04-15,5,10,2019-04
1697488,2019-04-22,4,0,2019-04
1702939,2018-12-31,2,0,2018-12
1702939,2019-01-07,2,0,2019-01
1703506,2018-12-31,6,10,2018-12
1703506,2019-01-07,5,10,2019-01
1703506,2019-01-14,4,0,2019-01
1704216,2018-12-31,5,10,2018-12
1704216,2019-01-07,5,10,2019-01
1704216,2019-01-14,4,0,2019-01
1718262,2019-02-11,1,0,2019-02
1718262,2019-03-04,1,0,2019-03
1718631,2019-02-11,5,10,2019-02
1718631,2019-03-25,1,0,2019-03
1718803,2019-01-07,1,0,2019-01
1718803,2019-04-01,1,0,2019-04
1718803,2019-04-08,1,0,2019-04
1718803,2019-04-15,2,0,2019-04
1719115,2019-01-28,1,0,2019-01
1719216,2018-12-31,5,10,2018-12
1719216,2019-01-07,4,0,2019-01
1719216,2019-01-14,1,0,2019-01
1719216,2019-01-21,3,0,2019-01
1719216,2019-04-08,2,0,2019-04
1719216,2019-04-15,4,0,2019-04
1719216,2019-04-22,4,0,2019-04
1719425,2019-03-25,3,0,2019-03
1719425,2019-04-01,6,10,2019-04
1719425,2019-04-08,5,10,2019-04
1719425,2019-04-15,3,0,2019-04
1719425,2019-04-22,5,10,2019-04
1719593,2019-01-14,1,0,2019-01
1719653,2019-01-07,1,0,2019-01
1719702,2018-12-31,5,10,2018-12
1719702,2019-01-07,2,0,2019-01
1719733,2019-01-21,4,0,2019-01
1719733,2019-02-18,2,0,2019-02
1719733,2019-02-25,1,0,2019-02
1725233,2018-12-31,3,0,2018-12
1725233,2019-01-07,7,10,2019-01
1725233,2019-01-14,6,10,2019-01
1725233,2019-01-21,1,0,2019-01
1725319,2018-12-31,3,0,2018-12
1725319,2019-01-07,2,0,2019-01
1725319,2019-01-14,6,10,2019-01
1725319,2019-01-21,4,0,2019-01
1725319,2019-01-28,2,0,2019-01
1730083,2018-12-31,1,0,2018-12
1730594,2019-02-25,5,10,2019-02
1730594,2019-03-04,6,10,2019-03
1730594,2019-03-11,7,10,2019-03
1730594,2019-03-18,6,10,2019-03
1730594,2019-03-25,7,10,2019-03
1730594,2019-04-01,7,10,2019-04
1730594,2019-04-08,5,10,2019-04
1730594,2019-04-15,3,0,2019-04
1731548,2019-01-07,1,0,2019-01
1731548,2019-01-14,1,0,2019-01
1731548,2019-03-04,1,0,2019-03
1731548,2019-03-11,1,0,2019-03
1731548,2019-03-18,1,0,2019-03
1731548,2019-03-25,1,0,2019-03
1731548,2019-04-15,2,0,2019-04
1731548,2019-04-22,4,0,2019-04
1731548,2019-04-29,1,0,2019-04
1731992,2018-12-31,6,10,2018-12
1731992,2019-01-07,6,10,2019-01
1731992,2019-01-14,7,10,2019-01
1731992,2019-01-21,5,10,2019-01
1731992,2019-01-28,6,10,2019-01
1731992,2019-02-04,6,10,2019-02
1731992,2019-02-11,6,10,2019-02
1731992,2019-02-18,3,0,2019-02
1731992,2019-02-25,6,10,2019-02
1731992,2019-03-04,7,10,2019-03
1731992,2019-03-11,5,10,2019-03
1731992,2019-03-18,6,10,2019-03
1731992,2019-03-25,1,0,2019-03
1732088,2018-12-31,3,0,2018-12
1732632,2018-12-31,5,10,2018-12
1732632,2019-01-07,5,10,2019-01
1732632,2019-01-14,2,0,2019-01
1737425,2018-12-31,3,0,2018-12
1737425,2019-01-07,6,10,2019-01
1737425,2019-01-14,6,10,2019-01
1737425,2019-01-21,3,0,2019-01
1737425,2019-01-28,6,10,2019-01
1737425,2019-02-04,3,0,2019-02
1737487,2019-01-14,6,10,2019-01
1737487,2019-01-21,4,0,2019-01
1737487,2019-02-04,5,10,2019-02
1737487,2019-02-11,5,10,2019-02
1737487,2019-02-25,2,0,2019-02
1737635,2018-12-31,3,0,2018-12
1737635,2019-01-07,4,0,2019-01
1737635,2019-01-14,4,0,2019-01
1737635,2019-01-21,5,10,2019-01
1737635,2019-01-28,5,10,2019-01
1737635,2019-02-04,7,10,2019-02
1737635,2019-02-11,6,10,2019-02
1737635,2019-02-18,1,0,2019-02
1737635,2019-02-25,5,10,2019-02
1737635,2019-03-04,4,0,2019-03
1737635,2019-03-11,1,0,2019-03
1737635,2019-03-18,5,10,2019-03
1737635,2019-03-25,6,10,2019-03
1737635,2019-04-01,4,0,2019-04
1737635,2019-04-08,3,0,2019-04
1737635,2019-04-15,7,10,2019-04
1737635,2019-04-22,2,0,2019-04
1738069,2019-01-07,2,0,2019-01
1738128,2019-01-07,1,0,2019-01
1738128,2019-01-14,2,0,2019-01
1738128,2019-03-25,2,0,2019-03
1738128,2019-04-01,5,10,2019-04
1738128,2019-04-08,3,0,2019-04
1738128,2019-04-15,7,10,2019-04
1738128,2019-04-22,7,10,2019-04
1738128,2019-04-29,2,0,2019-04
1738522,2018-12-31,6,10,2018-12
1738522,2019-01-07,6,10,2019-01
1744089,2018-12-31,6,10,2018-12
1744089,2019-01-07,7,10,2019-01
1744089,2019-01-14,6,10,2019-01
1744089,2019-01-21,7,10,2019-01
1744089,2019-01-28,6,10,2019-01
1744089,2019-02-04,6,10,2019-02
1744089,2019-02-11,7,10,2019-02
1744089,2019-02-18,7,10,2019-02
1744089,2019-02-25,6,10,2019-02
1744089,2019-03-04,6,10,2019-03
1744089,2019-03-11,6,10,2019-03
1744089,2019-03-18,6,10,2019-03
1744089,2019-03-25,6,10,2019-03
1744089,2019-04-01,6,10,2019-04
1744089,2019-04-08,6,10,2019-04
1744089,2019-04-15,6,10,2019-04
1744089,2019-04-22,6,10,2019-04
1744089,2019-04-29,1,0,2019-04
1744090,2018-12-31,5,10,2018-12
1744090,2019-01-07,1,0,2019-01
1744181,2018-12-31,1,0,2018-12
1744181,2019-01-14,2,0,2019-01
1744181,2019-01-28,3,0,2019-01
1744319,2018-12-31,3,0,2018-12
1744319,2019-01-14,1,0,2019-01
1744319,2019-04-15,1,0,2019-04
1744481,2018-12-31,6,10,2018-12
1744481,2019-01-07,4,0,2019-01
1745336,2018-12-31,4,0,2018-12
1745336,2019-01-07,2,0,2019-01
1745336,2019-02-04,3,0,2019-02
1745336,2019-02-11,3,0,2019-02
1745336,2019-02-18,5,10,2019-02
1745336,2019-02-25,1,0,2019-02
1751824,2019-01-14,4,0,2019-01
1751824,2019-01-21,4,0,2019-01
1763754,2018-12-31,1,0,2018-12
1763754,2019-01-14,3,0,2019-01
1763754,2019-01-21,1,0,2019-01
1763754,2019-01-28,2,0,2019-01
1763754,2019-02-04,1,0,2019-02
1763754,2019-02-18,2,0,2019-02
1763754,2019-02-25,5,10,2019-02
1763754,2019-03-04,5,10,2019-03
1763754,2019-03-25,2,0,2019-03
1763754,2019-04-01,6,10,2019-04
1763754,2019-04-08,1,0,2019-04
1763787,2019-01-28,6,10,2019-01
1763787,2019-02-04,7,10,2019-02
1763787,2019-02-11,7,10,2019-02
1763787,2019-02-18,6,10,2019-02
1763787,2019-02-25,2,0,2019-02
1763787,2019-03-04,5,10,2019-03
1763787,2019-03-11,7,10,2019-03
1763787,2019-03-18,5,10,2019-03
1763787,2019-03-25,4,0,2019-03
1763787,2019-04-01,5,10,2019-04
1763787,2019-04-08,4,0,2019-04
1763787,2019-04-15,6,10,2019-04
1763787,2019-04-22,6,10,2019-04
1763864,2018-12-31,5,10,2018-12
1763864,2019-01-07,6,10,2019-01
1763864,2019-01-14,6,10,2019-01
1763864,2019-01-21,2,0,2019-01
1764069,2019-01-07,1,0,2019-01
1764069,2019-01-28,5,10,2019-01
1764069,2019-02-04,1,0,2019-02
1764069,2019-02-11,1,0,2019-02
1764149,2018-12-31,6,10,2018-12
1764149,2019-01-07,2,0,2019-01
1764243,2018-12-31,5,10,2018-12
1764243,2019-01-07,6,10,2019-01
1764243,2019-01-14,6,10,2019-01
1764243,2019-01-21,4,0,2019-01
1768695,2019-01-14,4,0,2019-01
1768695,2019-01-21,1,0,2019-01
1768695,2019-03-04,3,0,2019-03
1768695,2019-03-11,5,10,2019-03
1768695,2019-03-18,2,0,2019-03
1768695,2019-03-25,1,0,2019-03
1768777,2018-12-31,1,0,2018-12
1768777,2019-01-07,4,0,2019-01
1768777,2019-01-14,7,10,2019-01
1769513,2019-01-14,2,0,2019-01
1769513,2019-01-21,2,0,2019-01
1769513,2019-01-28,1,0,2019-01
1773497,2018-12-31,3,0,2018-12
1773497,2019-01-14,1,0,2019-01
1773497,2019-01-21,3,0,2019-01
1773497,2019-03-11,2,0,2019-03
1773548,2019-04-01,2,0,2019-04
1773805,2019-04-22,5,10,2019-04
1773805,2019-04-29,2,0,2019-04
1773888,2018-12-31,3,0,2018-12
1773888,2019-01-07,4,0,2019-01
1773888,2019-01-14,4,0,2019-01
1773888,2019-01-21,1,0,2019-01
1773919,2018-12-31,3,0,2018-12
1773919,2019-01-14,5,10,2019-01
1773919,2019-01-21,4,0,2019-01
1773961,2018-12-31,4,0,2018-12
1773961,2019-01-21,4,0,2019-01
1773961,2019-01-28,3,0,2019-01
1773961,2019-02-11,1,0,2019-02
1773961,2019-02-18,5,10,2019-02
1773961,2019-02-25,2,0,2019-02
1773961,2019-03-04,7,10,2019-03
1773961,2019-03-11,7,10,2019-03
1773961,2019-03-18,1,0,2019-03
1773961,2019-03-25,4,0,2019-03
1773961,2019-04-01,7,10,2019-04
1773961,2019-04-08,4,0,2019-04
1773961,2019-04-22,3,0,2019-04
1773961,2019-04-29,2,0,2019-04
1773978,2018-12-31,1,0,2018-12
1773978,2019-01-07,5,10,2019-01
1773978,2019-01-14,7,10,2019-01
1773978,2019-01-21,6,10,2019-01
1773978,2019-01-28,6,10,2019-01
1773978,2019-02-04,7,10,2019-02
1773978,2019-02-11,6,10,2019-02
1773978,2019-02-18,2,0,2019-02
1773978,2019-02-25,5,10,2019-02
1773978,2019-03-04,6,10,2019-03
1773978,2019-03-11,6,10,2019-03
1773978,2019-03-18,5,10,2019-03
1773978,2019-03-25,1,0,2019-03
1773978,2019-04-01,6,10,2019-04
1773978,2019-04-08,3,0,2019-04
1773978,2019-04-15,3,0,2019-04
1773978,2019-04-22,5,10,2019-04
1773978,2019-04-29,2,0,2019-04
1778708,2018-12-31,6,10,2018-12
1778708,2019-01-07,7,10,2019-01
1778708,2019-01-14,7,10,2019-01
1778708,2019-01-21,3,0,2019-01
1778715,2019-03-25,1,0,2019-03
1778715,2019-04-01,1,0,2019-04
1778715,2019-04-08,3,0,2019-04
1778715,2019-04-15,2,0,2019-04
1778715,2019-04-22,3,0,2019-04
1778715,2019-04-29,2,0,2019-04
1778759,2018-12-31,5,10,2018-12
1778759,2019-01-07,7,10,2019-01
1778759,2019-01-14,4,0,2019-01
1778795,2019-03-25,5,10,2019-03
1778795,2019-04-01,4,0,2019-04
1778795,2019-04-08,5,10,2019-04
1778795,2019-04-15,3,0,2019-04
1778842,2019-04-08,4,0,2019-04
1778842,2019-04-15,4,0,2019-04
1779242,2018-12-31,4,0,2018-12
1779242,2019-01-07,6,10,2019-01
1779242,2019-01-14,7,10,2019-01
1779242,2019-01-28,3,0,2019-01
1779242,2019-02-04,3,0,2019-02
1779342,2019-02-11,4,0,2019-02
1779509,2019-01-07,1,0,2019-01
1779509,2019-02-04,2,0,2019-02
1779509,2019-02-11,6,10,2019-02
1779586,2018-12-31,5,10,2018-12
1779586,2019-01-07,6,10,2019-01
1779586,2019-01-14,7,10,2019-01
1779586,2019-01-21,3,0,2019-01
1779586,2019-01-28,4,0,2019-01
1779623,2019-02-04,4,0,2019-02
1779623,2019-02-11,7,10,2019-02
1779700,2019-02-18,2,0,2019-02
1779700,2019-02-25,7,10,2019-02
1779700,2019-03-04,7,10,2019-03
1779700,2019-03-11,7,10,2019-03
1779700,2019-03-18,4,0,2019-03
1779700,2019-03-25,7,10,2019-03
1779700,2019-04-01,7,10,2019-04
1779700,2019-04-08,2,0,2019-04
1783396,2018-12-31,2,0,2018-12
1783396,2019-01-07,6,10,2019-01
1783396,2019-01-21,2,0,2019-01
1783396,2019-01-28,6,10,2019-01
1783396,2019-02-04,7,10,2019-02
1783396,2019-02-11,6,10,2019-02
1783396,2019-02-18,4,0,2019-02
1783396,2019-02-25,3,0,2019-02
1783396,2019-03-04,7,10,2019-03
1783396,2019-03-11,7,10,2019-03
1783396,2019-03-18,4,0,2019-03
1783396,2019-03-25,4,0,2019-03
1783396,2019-04-01,3,0,2019-04
1783396,2019-04-22,1,0,2019-04
1783542,2018-12-31,3,0,2018-12
1783542,2019-01-07,5,10,2019-01
1783542,2019-01-14,1,0,2019-01
1783691,2019-01-14,1,0,2019-01
1783752,2018-12-31,4,0,2018-12
1783752,2019-01-07,1,0,2019-01
1789101,2018-12-31,4,0,2018-12
1789101,2019-01-07,1,0,2019-01
1789101,2019-01-14,3,0,2019-01
1789101,2019-01-28,1,0,2019-01
1789112,2018-12-31,5,10,2018-12
1789112,2019-01-07,5,10,2019-01
1789112,2019-01-14,3,0,2019-01
1789112,2019-01-21,2,0,2019-01
1789112,2019-01-28,4,0,2019-01
1789112,2019-02-04,3,0,2019-02
1789112,2019-02-11,3,0,2019-02
1789112,2019-02-18,5,10,2019-02
1789112,2019-02-25,5,10,2019-02
1789112,2019-03-04,3,0,2019-03
1789112,2019-03-11,1,0,2019-03
1789112,2019-03-18,1,0,2019-03
1789112,2019-03-25,3,0,2019-03
1789112,2019-04-01,3,0,2019-04
1789112,2019-04-22,1,0,2019-04
1789112,2019-04-29,2,0,2019-04
1789201,2019-01-14,1,0,2019-01
1789201,2019-03-04,3,0,2019-03
1789201,2019-03-11,1,0,2019-03
1798886,2019-01-14,3,0,2019-01
1798886,2019-01-21,5,10,2019-01
1798886,2019-01-28,4,0,2019-01
1798886,2019-02-04,5,10,2019-02
1798886,2019-02-18,2,0,2019-02
1798886,2019-02-25,7,10,2019-02
1798886,2019-03-04,1,0,2019-03
1799074,2018-12-31,5,10,2018-12
1799074,2019-01-07,7,10,2019-01
1799074,2019-01-14,4,0,2019-01
1807666,2018-12-31,6,10,2018-12
1807666,2019-01-07,7,10,2019-01
1807666,2019-01-14,6,10,2019-01
1807666,2019-01-21,5,10,2019-01
1808671,2018-12-31,5,10,2018-12
1808671,2019-01-07,1,0,2019-01
1808691,2019-01-14,3,0,2019-01
1808691,2019-01-21,1,0,2019-01
1808691,2019-02-11,4,0,2019-02
1808691,2019-02-18,6,10,2019-02
1808691,2019-02-25,7,10,2019-02
1808691,2019-03-04,2,0,2019-03
1808691,2019-03-11,7,10,2019-03
1808691,2019-03-18,6,10,2019-03
1808691,2019-03-25,6,10,2019-03
1808723,2018-12-31,4,0,2018-12
1808723,2019-01-07,5,10,2019-01
1808723,2019-01-14,1,0,2019-01
1808723,2019-01-21,2,0,2019-01
1808723,2019-01-28,1,0,2019-01
1813003,2018-12-31,6,10,2018-12
1813003,2019-01-07,6,10,2019-01
1813003,2019-01-14,7,10,2019-01
1813003,2019-01-21,2,0,2019-01
1813003,2019-01-28,6,10,2019-01
1813003,2019-02-04,4,0,2019-02
1813238,2019-02-18,1,0,2019-02
1813288,2018-12-31,6,10,2018-12
1813288,2019-01-07,1,0,2019-01
1817498,2018-12-31,6,10,2018-12
1817498,2019-01-07,3,0,2019-01
1817948,2018-12-31,1,0,2018-12
1817948,2019-01-07,3,0,2019-01
1817948,2019-01-14,1,0,2019-01
1817948,2019-01-21,2,0,2019-01
1817948,2019-01-28,3,0,2019-01
1817948,2019-02-18,1,0,2019-02
1818221,2018-12-31,1,0,2018-12
1818292,2019-01-07,5,10,2019-01
1818292,2019-01-14,6,10,2019-01
1818292,2019-01-21,6,10,2019-01
1818292,2019-01-28,6,10,2019-01
1818292,2019-02-04,5,10,2019-02
1818292,2019-02-11,5,10,2019-02
1818292,2019-02-18,5,10,2019-02
1818292,2019-02-25,4,0,2019-02
1818292,2019-03-04,6,10,2019-03
1818292,2019-03-11,5,10,2019-03
1818292,2019-03-18,5,10,2019-03
1818292,2019-03-25,6,10,2019-03
1818292,2019-04-01,4,0,2019-04
1818292,2019-04-08,6,10,2019-04
1818292,2019-04-15,5,10,2019-04
1818292,2019-04-22,5,10,2019-04
1818355,2019-01-14,5,10,2019-01
1818355,2019-01-21,4,0,2019-01
1819005,2018-12-31,1,0,2018-12
1819005,2019-01-07,5,10,2019-01
1819005,2019-01-14,5,10,2019-01
1819005,2019-01-21,3,0,2019-01
1819005,2019-01-28,4,0,2019-01
1819005,2019-02-04,3,0,2019-02
1819005,2019-02-11,4,0,2019-02
1819005,2019-02-18,7,10,2019-02
1819005,2019-02-25,7,10,2019-02
1819005,2019-03-04,7,10,2019-03
1819005,2019-03-11,7,10,2019-03
1819005,2019-03-18,2,0,2019-03
1819005,2019-03-25,6,10,2019-03
1819005,2019-04-01,2,0,2019-04
1819005,2019-04-08,4,0,2019-04
1819051,2018-12-31,6,10,2018-12
1819051,2019-01-07,7,10,2019-01
1819051,2019-01-14,7,10,2019-01
1819051,2019-01-21,4,0,2019-01
1825785,2019-02-11,1,0,2019-02
1825785,2019-02-18,1,0,2019-02
1825785,2019-03-04,1,0,2019-03
1825785,2019-04-01,1,0,2019-04
1825785,2019-04-15,1,0,2019-04
1825936,2019-01-14,1,0,2019-01
1836400,2018-12-31,3,0,2018-12
1836400,2019-01-07,3,0,2019-01
1836400,2019-01-14,2,0,2019-01
1836400,2019-01-21,1,0,2019-01
1836576,2019-01-07,4,0,2019-01
1836576,2019-01-14,1,0,2019-01
1836794,2018-12-31,4,0,2018-12
1836794,2019-01-07,6,10,2019-01
1836794,2019-01-14,5,10,2019-01
1836794,2019-01-21,6,10,2019-01
1836794,2019-01-28,4,0,2019-01
1836794,2019-02-04,5,10,2019-02
1846210,2018-12-31,3,0,2018-12
1846210,2019-01-07,6,10,2019-01
1846210,2019-01-14,7,10,2019-01
1846210,2019-01-21,1,0,2019-01
1846210,2019-01-28,4,0,2019-01
1846210,2019-02-04,7,10,2019-02
1846210,2019-02-11,6,10,2019-02
